split,human_positive_row_idx,candidate_positive_row_idx,label,human_origin_id,candidate_origin_id,human_code_sha256,candidate_code_sha256,human_component_id,candidate_component_id,llm_source,pair_sha256
train,732,732,1,148_c145.c,148_c145.c,f019240b8f97c4439f915d6332059e53618b03fa986d98ad4d1ee4d3839fce0c,e8c10d8e8649ebdb198e19288b431a598c88fb341c5e8df0249e6fcae661eec8,853d0d1c56ba47e81102bf7d8682bc0cbc1bccf7e984da7ba5bd5026aa3f6450,853d0d1c56ba47e81102bf7d8682bc0cbc1bccf7e984da7ba5bd5026aa3f6450,gpt3.5,8527cf958931d483b7e4cfc50f794c2fed7e6ac8b05fd9e648a9ae626ce14a0b
train,732,424,0,148_c145.c,349_c105.c,f019240b8f97c4439f915d6332059e53618b03fa986d98ad4d1ee4d3839fce0c,66cf63dac6a5ccbe1c7546250194d3273f4c87f0fc5c907b687e68885bdc6f00,853d0d1c56ba47e81102bf7d8682bc0cbc1bccf7e984da7ba5bd5026aa3f6450,d78b65cb14617186499474c142f0eae5320ff9117934d8ddccd96d0be8472eea,gpt3.5,eb6c83e2d81f44e5dab6c4a5205bde6ba072b4b5aa5a9ef1aeb3f740bae6a039
train,424,424,1,349_c105.c,349_c105.c,4f888c7bffa4345f4c41e6e6c9165e6190a182744f5f1e1ccbcc3a857c5a4ada,66cf63dac6a5ccbe1c7546250194d3273f4c87f0fc5c907b687e68885bdc6f00,d78b65cb14617186499474c142f0eae5320ff9117934d8ddccd96d0be8472eea,d78b65cb14617186499474c142f0eae5320ff9117934d8ddccd96d0be8472eea,gpt3.5,ea0efa8147721544f2e5697968ff47f7e95fe6b7760f659a63a8290a0ac8a8bf
train,424,1816,0,349_c105.c,99_c24.c,4f888c7bffa4345f4c41e6e6c9165e6190a182744f5f1e1ccbcc3a857c5a4ada,25acfe20c57951c1629271e1447d6e6cb5d31d03282792fd4a5e121eb63d745d,d78b65cb14617186499474c142f0eae5320ff9117934d8ddccd96d0be8472eea,444ae8e16657ee2f663c2dec35ac9f5c78cce00dfe46fc04f4f051ae0d8bb682,gpt3.5,c61728c90876e756c2b571775793db28e42c65eefba9c35bf44c5a46d9ae74fb
train,1816,1816,1,99_c24.c,99_c24.c,89106d74bbde1e3e0bf66195b4151f0448ff403e32878d04f1ff1419ff1b0732,25acfe20c57951c1629271e1447d6e6cb5d31d03282792fd4a5e121eb63d745d,444ae8e16657ee2f663c2dec35ac9f5c78cce00dfe46fc04f4f051ae0d8bb682,444ae8e16657ee2f663c2dec35ac9f5c78cce00dfe46fc04f4f051ae0d8bb682,gpt3.5,ad32ea0b9bcc2a402cd1e6a6418963505b8a437b6f3b684f5f568945805dbc94
train,1816,1028,0,99_c24.c,225_c2405.c,89106d74bbde1e3e0bf66195b4151f0448ff403e32878d04f1ff1419ff1b0732,532249215ca71fc0f251324e9e820e9a3c32a068689d6ef95c162e4c1a652a77,444ae8e16657ee2f663c2dec35ac9f5c78cce00dfe46fc04f4f051ae0d8bb682,41e148ee869c63956c7cbad50cac00c1a7badb3cb8e1b2308116e42acfa1dabd,gpt3.5,f56834468bcf960964c04a9edc02da3d1176a8ba78fdbdd29ed5e681ede47f4b
train,1028,1028,1,225_c2405.c,225_c2405.c,3342cf3fd2f4c0ef8fdd52db973c177f763818472038705031fc22a006904883,532249215ca71fc0f251324e9e820e9a3c32a068689d6ef95c162e4c1a652a77,41e148ee869c63956c7cbad50cac00c1a7badb3cb8e1b2308116e42acfa1dabd,41e148ee869c63956c7cbad50cac00c1a7badb3cb8e1b2308116e42acfa1dabd,gpt3.5,2e82710be0561cd3645f109a256e6be7a4d9bfdf786231013b82df3593e2d8cd
train,1028,1440,0,225_c2405.c,324_c244.c,3342cf3fd2f4c0ef8fdd52db973c177f763818472038705031fc22a006904883,a1fde48382db0c035574ad6f224bc1c059bd93cd8f1e0e6f1ef5f7dc7d2660fe,41e148ee869c63956c7cbad50cac00c1a7badb3cb8e1b2308116e42acfa1dabd,85cffa69b94d3235dad23d3afbeb168a0b11ca8fa3ee478288ff94c2386a120a,gpt3.5,9887f340a9184b0d2dbf318548564e0f1150f79bfb4bfedf4215640c4f2bd9cc
train,1440,1440,1,324_c244.c,324_c244.c,1015717b280ffe245c29ea2946caaeef66709d60b4f9c49180e32b3b30718201,a1fde48382db0c035574ad6f224bc1c059bd93cd8f1e0e6f1ef5f7dc7d2660fe,85cffa69b94d3235dad23d3afbeb168a0b11ca8fa3ee478288ff94c2386a120a,85cffa69b94d3235dad23d3afbeb168a0b11ca8fa3ee478288ff94c2386a120a,gpt3.5,2124c3c331b932b9783dc49497bce40024756f8b61523817fbfebc4c10ff137c
train,1440,792,0,324_c244.c,179_c1113.c,1015717b280ffe245c29ea2946caaeef66709d60b4f9c49180e32b3b30718201,f456aea6fb6b17b318865baf5f5c2996fdc7fbefb94289117b7072d8d41f115b,85cffa69b94d3235dad23d3afbeb168a0b11ca8fa3ee478288ff94c2386a120a,182eb2e0e1112608900fefbd4c6a90e3662eb2787e4f79011f6ee4f0ed5dfdec,gpt3.5,bb255680299a85e5a976b59e72620fa3ac2f6269d383f8d87b51f5e7a6c8cbed
train,792,792,1,179_c1113.c,179_c1113.c,0505ddc2e844356babc72147007f04d8b89d1a5e97b38ffac5336aa1bb550d35,f456aea6fb6b17b318865baf5f5c2996fdc7fbefb94289117b7072d8d41f115b,182eb2e0e1112608900fefbd4c6a90e3662eb2787e4f79011f6ee4f0ed5dfdec,182eb2e0e1112608900fefbd4c6a90e3662eb2787e4f79011f6ee4f0ed5dfdec,gpt3.5,7ce3542183dcfc2a8a8ec34594187cf6f9aaf6ee4def83195d7e4c0473bc6f43
train,792,812,0,179_c1113.c,179_c2375.c,0505ddc2e844356babc72147007f04d8b89d1a5e97b38ffac5336aa1bb550d35,bb7484e82c9a36e7f709358e27f3ec2ca1c7795a59792fecf3b403d5aa0fa70c,182eb2e0e1112608900fefbd4c6a90e3662eb2787e4f79011f6ee4f0ed5dfdec,6c854288de9bdd010669cff2c944fc1cc83f6f6e64ee093ad9baa30e93d01d5e,gpt3.5,10372c1242480dec47957692fd9c036c21110fae37c5a3ffb6e1a5f334b43262
train,812,812,1,179_c2375.c,179_c2375.c,d372f3f26e9ce5333fde7e2703a4b6cd839edcf1d194e6df413a9b8b0b0692b4,bb7484e82c9a36e7f709358e27f3ec2ca1c7795a59792fecf3b403d5aa0fa70c,6c854288de9bdd010669cff2c944fc1cc83f6f6e64ee093ad9baa30e93d01d5e,6c854288de9bdd010669cff2c944fc1cc83f6f6e64ee093ad9baa30e93d01d5e,gpt3.5,8cb080ef9876318862dd601a1a4f119d6eee23e36a2bd770c09dc89efd3dade4
train,812,1684,0,179_c2375.c,58_c206.c,d372f3f26e9ce5333fde7e2703a4b6cd839edcf1d194e6df413a9b8b0b0692b4,31c02b7364602086b78f7cf2b6aa1e390225909341bb5ac434eb488417072939,6c854288de9bdd010669cff2c944fc1cc83f6f6e64ee093ad9baa30e93d01d5e,0cb3f5a921606d87d2edac33595c6f4bfc24b20f5b6323267548b20daa05cf7e,gpt3.5,a2cf09390951355050f412e0b093c2500293200c2b81967bd0e4b8542fd7ae42
train,1684,1684,1,58_c206.c,58_c206.c,bd4c298b771ad8f13665fd6a7e7741b4936bf611a9744304f37f2ffa6ad0d8f3,31c02b7364602086b78f7cf2b6aa1e390225909341bb5ac434eb488417072939,0cb3f5a921606d87d2edac33595c6f4bfc24b20f5b6323267548b20daa05cf7e,0cb3f5a921606d87d2edac33595c6f4bfc24b20f5b6323267548b20daa05cf7e,gpt3.5,628fe18e16c5ca2a9d5fb4dda5e6f6144698142736c8c8376e47e102818077de
train,1684,1116,0,58_c206.c,226_c78.c,bd4c298b771ad8f13665fd6a7e7741b4936bf611a9744304f37f2ffa6ad0d8f3,b3d3fd43017cbcfc933122d8a6d09e0ceced532f6bc87dc74715d55145822af4,0cb3f5a921606d87d2edac33595c6f4bfc24b20f5b6323267548b20daa05cf7e,76aee8d5351118a7d9b36e86ad715f09d6d2305c1fe0119daa1772d0d326bdd0,gpt3.5,756be253495685dc67c1383401d705e3c5495285266a5c8add9a4c8de633cf60
train,1116,1116,1,226_c78.c,226_c78.c,9726bdaec7a5c8e99b4e6bbfc41b91c8687665bbafdb617be4514eadc30b023c,b3d3fd43017cbcfc933122d8a6d09e0ceced532f6bc87dc74715d55145822af4,76aee8d5351118a7d9b36e86ad715f09d6d2305c1fe0119daa1772d0d326bdd0,76aee8d5351118a7d9b36e86ad715f09d6d2305c1fe0119daa1772d0d326bdd0,gpt3.5,b4c834c556880c4dff8027e5953ac9da86f35d3cd2e84245df83eb50d3038f84
train,1116,1504,0,226_c78.c,333_c475.c,9726bdaec7a5c8e99b4e6bbfc41b91c8687665bbafdb617be4514eadc30b023c,ee093fbd751a021c9b4a80c91cffc30d5e5c310b214108225c3a114a65b0b08c,76aee8d5351118a7d9b36e86ad715f09d6d2305c1fe0119daa1772d0d326bdd0,65eb5761758fe4c4fb3579be3845e55096480658fa8a7291d263f70aaa2aa260,gpt3.5,ac73c3a1e09f7b33c787245872e434f2a99247144c84e23b58bc8356f8cbdf9e
train,1504,1504,1,333_c475.c,333_c475.c,b7bd128e27c5e8553fb4791a6efd3665a245de63c4cd9cfdd9a4084e19e6b5b4,ee093fbd751a021c9b4a80c91cffc30d5e5c310b214108225c3a114a65b0b08c,65eb5761758fe4c4fb3579be3845e55096480658fa8a7291d263f70aaa2aa260,65eb5761758fe4c4fb3579be3845e55096480658fa8a7291d263f70aaa2aa260,gpt3.5,24f1a3481fd04050634559b39a05b9081e4284339ef216682c2d3a0e3dcd26ea
train,1504,984,0,333_c475.c,214_c626.c,b7bd128e27c5e8553fb4791a6efd3665a245de63c4cd9cfdd9a4084e19e6b5b4,9bc203abde755fb9c97c81716d595b4bbe63bfc74bfe49c2eb367790d2059bcb,65eb5761758fe4c4fb3579be3845e55096480658fa8a7291d263f70aaa2aa260,2520b214a3b89507e067057c63b26233595f96d3dfb951d8b4b73ce0cdd79cd7,gpt3.5,1b1b2c597a3ba288e7e554ddd1fbc7842b53b6e5323c4b97c1ae418136aa36d3
train,984,984,1,214_c626.c,214_c626.c,5fd33c25dea924dada8ebec9e7119b416219080ed9831aa34c1a305cbcf60eb7,9bc203abde755fb9c97c81716d595b4bbe63bfc74bfe49c2eb367790d2059bcb,2520b214a3b89507e067057c63b26233595f96d3dfb951d8b4b73ce0cdd79cd7,2520b214a3b89507e067057c63b26233595f96d3dfb951d8b4b73ce0cdd79cd7,gpt3.5,3f0c97b7f4ad8607624b8cc9e14e10d3f10dc9dd9d5cc1292bbb29bd0dcf405a
train,984,344,0,214_c626.c,310_c1537.c,5fd33c25dea924dada8ebec9e7119b416219080ed9831aa34c1a305cbcf60eb7,62fbddbba6308cb128bdf3eb255db08878885077d39ca099be6aa84b4240cab7,2520b214a3b89507e067057c63b26233595f96d3dfb951d8b4b73ce0cdd79cd7,d69c77d3d558e49699957cf82869f83de90631ce676ce2204e7af24281aa03ef,gpt3.5,10f7452937251a1f1312b06bd669498fc13f0474006f59cbac53a214bac2e1ed
train,344,344,1,310_c1537.c,310_c1537.c,076f3e67bd8e38d6ac76580ef6247f154d5c493edc56198ef2ca12ea677f1ca1,62fbddbba6308cb128bdf3eb255db08878885077d39ca099be6aa84b4240cab7,d69c77d3d558e49699957cf82869f83de90631ce676ce2204e7af24281aa03ef,d69c77d3d558e49699957cf82869f83de90631ce676ce2204e7af24281aa03ef,gpt3.5,febd216fd051e0bd2eaae810bc7c684b650382dd15d3dbf7dd0b12e538667971
train,344,724,0,310_c1537.c,141_c192.c,076f3e67bd8e38d6ac76580ef6247f154d5c493edc56198ef2ca12ea677f1ca1,935447768fa438fe48eda3bb30793764bdd7cece5791f8473f85a30826a913bf,d69c77d3d558e49699957cf82869f83de90631ce676ce2204e7af24281aa03ef,b02158101a5860807f0d05963397b36b14d0cea3d13a1de3d6562ec89c16fe15,gpt3.5,7906cfad6a2ab11fa490ddaacebfda62584d80b3f5db2e350d882a8cec407eef
train,724,724,1,141_c192.c,141_c192.c,b090e047ff46ae1471b743c630be8fd20280a569f8e02ba5e0fc2e1c2ceef613,935447768fa438fe48eda3bb30793764bdd7cece5791f8473f85a30826a913bf,b02158101a5860807f0d05963397b36b14d0cea3d13a1de3d6562ec89c16fe15,b02158101a5860807f0d05963397b36b14d0cea3d13a1de3d6562ec89c16fe15,gpt3.5,3aa1be8712ae3c83f8ea9e1cf0ba6c68f674d3e79cc9d8e25bebbc131e7ff63c
train,724,1308,0,141_c192.c,279_c33.c,b090e047ff46ae1471b743c630be8fd20280a569f8e02ba5e0fc2e1c2ceef613,f0b49d45a32084a2381edf8b8604677b7e6103f5d9813764acc53c40fe5a4513,b02158101a5860807f0d05963397b36b14d0cea3d13a1de3d6562ec89c16fe15,f4da69d23fcf656704ae9ca4d5802b3cae96516d19bcece53e5efe1bdd031411,gpt3.5,17eb4010abdfc1ad64bf4cfb32ba9b35745fd0e3f5f7965d44558ded6fc8fc4e
train,1308,1308,1,279_c33.c,279_c33.c,40be71afaa206d506feaa0ef1bfa7e982f2caac7e60c38b21906b00ba4a9eec4,f0b49d45a32084a2381edf8b8604677b7e6103f5d9813764acc53c40fe5a4513,f4da69d23fcf656704ae9ca4d5802b3cae96516d19bcece53e5efe1bdd031411,f4da69d23fcf656704ae9ca4d5802b3cae96516d19bcece53e5efe1bdd031411,gpt3.5,c30f13a1ecdc864693e70c45014c7963d6514cbe901a3ec9643f7ec7fdf0e80e
train,1308,1736,0,279_c33.c,66_c412.c,40be71afaa206d506feaa0ef1bfa7e982f2caac7e60c38b21906b00ba4a9eec4,2a92ca2a9760b7b48d22fec80d848de6cacb93456c54fed041dad8f97ce4bf91,f4da69d23fcf656704ae9ca4d5802b3cae96516d19bcece53e5efe1bdd031411,2894134260f38a71b2f2cd7cd52767bc4c031f0e29a19b576001aff80ccdbf47,gpt3.5,4ee284b66372b83d456e48b8e31357dff2d84de31dc6102d61e8a3c54cfc06f8
train,1736,1736,1,66_c412.c,66_c412.c,5d871f1adb7780b98f28cbef05eb299c70894980288ab1bb501ea083b34b2b3c,2a92ca2a9760b7b48d22fec80d848de6cacb93456c54fed041dad8f97ce4bf91,2894134260f38a71b2f2cd7cd52767bc4c031f0e29a19b576001aff80ccdbf47,2894134260f38a71b2f2cd7cd52767bc4c031f0e29a19b576001aff80ccdbf47,gpt3.5,a6ad961a16056c7d4698d12c0008c53b9feefca868267c00ca156a3d47821f2d
train,1736,1360,0,66_c412.c,295_c1.c,5d871f1adb7780b98f28cbef05eb299c70894980288ab1bb501ea083b34b2b3c,70786a9ad2797c5ef9e40e51477fc33c2086ceaea45cf7a91983df937c9cf70a,2894134260f38a71b2f2cd7cd52767bc4c031f0e29a19b576001aff80ccdbf47,cd10f37368a98a8d30c494c35f2d4a3ea58f60fe51c86703855bdb0f2365e43e,gpt3.5,271604f1e3cc95bc260cf11d977a0bdd7bc5a2556add36786f3a2f279ada0313
train,1360,1360,1,295_c1.c,295_c1.c,c53745213485a72569ce9b60a682c5ffe53b0d465fa4cf9535cd8515a9ae3a9d,70786a9ad2797c5ef9e40e51477fc33c2086ceaea45cf7a91983df937c9cf70a,cd10f37368a98a8d30c494c35f2d4a3ea58f60fe51c86703855bdb0f2365e43e,cd10f37368a98a8d30c494c35f2d4a3ea58f60fe51c86703855bdb0f2365e43e,gpt3.5,fbfdc5c97132049965f1ca0c5d8e0f64089a6f1be643376d299f355744b00f0b
train,1360,1092,0,295_c1.c,225_c6338.c,c53745213485a72569ce9b60a682c5ffe53b0d465fa4cf9535cd8515a9ae3a9d,fe8b780a7ad651a667c8839eff0b6c287a897c338fc5217be2904c81ece3fe15,cd10f37368a98a8d30c494c35f2d4a3ea58f60fe51c86703855bdb0f2365e43e,727fbe52c446d3696700d229f974da41e87a4f22d3be2694d409e070c8c7d308,gpt3.5,79bd3dcd2b5a1c57c61ec42936022b018efe5b7c2926c702341f62d66d660aaf
train,1092,1092,1,225_c6338.c,225_c6338.c,3b73a7d5a8cc94ab921589aec33b8b43d115c4a302320060c0e7dcd14c52806f,fe8b780a7ad651a667c8839eff0b6c287a897c338fc5217be2904c81ece3fe15,727fbe52c446d3696700d229f974da41e87a4f22d3be2694d409e070c8c7d308,727fbe52c446d3696700d229f974da41e87a4f22d3be2694d409e070c8c7d308,gpt3.5,73b5761c118905d59d42d93139fb4c7ad4d741a8c64bbb4a5d759bb61a75f654
train,1092,1568,0,225_c6338.c,361_c606.c,3b73a7d5a8cc94ab921589aec33b8b43d115c4a302320060c0e7dcd14c52806f,8900b4a010249a043260f161b189e1fea299755cf1c1bfdfae45002ae55da593,727fbe52c446d3696700d229f974da41e87a4f22d3be2694d409e070c8c7d308,614702c57b12bfb76b45956d8a313a23a647132611868fe89896cb58536b63e4,gpt3.5,961e524bf3a4e1fb1f1738c6df25fc167698077f7b152a8794e797644cd2f3db
train,1568,1568,1,361_c606.c,361_c606.c,1cc549a1f49eb237da87d9d41956e8845057d59df91f304c66ab88aabff12491,8900b4a010249a043260f161b189e1fea299755cf1c1bfdfae45002ae55da593,614702c57b12bfb76b45956d8a313a23a647132611868fe89896cb58536b63e4,614702c57b12bfb76b45956d8a313a23a647132611868fe89896cb58536b63e4,gpt3.5,9f2d895ec71946c39649d7c641fc0ee0b3b0f81cf7bc9ff053c70b01bba64e8a
train,1568,1808,0,361_c606.c,97_c360.c,1cc549a1f49eb237da87d9d41956e8845057d59df91f304c66ab88aabff12491,ffa9ba097a4ce0e5ed0134fdbc804c74050f64d34fcbe678a3145543c91cf97e,614702c57b12bfb76b45956d8a313a23a647132611868fe89896cb58536b63e4,48cb19cdbd6252c772ceb70b2656a7464e8eb0e9ab6951215bbd5d3337703084,gpt3.5,81acea9b8fedda58bf5b6799adfe0252ffd8109c87453901349d0ed13b55f98c
train,1808,1808,1,97_c360.c,97_c360.c,d1c7defcf10cd4c1f290fd137ac167401b16f4e5bf71ca5157b25ddbbb38c84c,ffa9ba097a4ce0e5ed0134fdbc804c74050f64d34fcbe678a3145543c91cf97e,48cb19cdbd6252c772ceb70b2656a7464e8eb0e9ab6951215bbd5d3337703084,48cb19cdbd6252c772ceb70b2656a7464e8eb0e9ab6951215bbd5d3337703084,gpt3.5,261dc3faccf3a818f48e23f50dd6b168da19267eccd7bfe70c49885dac8b635a
train,1808,588,0,97_c360.c,114_c321.c,d1c7defcf10cd4c1f290fd137ac167401b16f4e5bf71ca5157b25ddbbb38c84c,a8518daed27e822ef6666852f76f5a9a45c4dd0ea5acbfa249e07e2563154c85,48cb19cdbd6252c772ceb70b2656a7464e8eb0e9ab6951215bbd5d3337703084,57207df685b021db80b98440ab888b211e5b87d995b9a7398741089615788b97,gpt3.5,4200e9b21a486e37c4f8ad870dceb78e70d477f95bad8648c5214c6ffffe4760
train,588,588,1,114_c321.c,114_c321.c,1db1126d4ece45dba651805729a3979542249fc00f68feba48c683697e6f154c,a8518daed27e822ef6666852f76f5a9a45c4dd0ea5acbfa249e07e2563154c85,57207df685b021db80b98440ab888b211e5b87d995b9a7398741089615788b97,57207df685b021db80b98440ab888b211e5b87d995b9a7398741089615788b97,gpt3.5,90330a8b6d161791a0f984c09410ab1bfafba26cddda45fef2022cc17e3d6fac
train,588,416,0,114_c321.c,346_c38.c,1db1126d4ece45dba651805729a3979542249fc00f68feba48c683697e6f154c,e6e6c925c836ad3fcf8cd5f447ecba741f912bfa1639eb1933119c6d181b40dd,57207df685b021db80b98440ab888b211e5b87d995b9a7398741089615788b97,95f75e7c7fe64b51dc4c2c6186b09fa0820282a132c04c7c561bbc054a1e2874,gpt3.5,d17dec7eae4c111d15b53ba153909a33820535d575440a91593e94d3f28879c6
train,416,416,1,346_c38.c,346_c38.c,4e4155e385e08a0b22cad2557d54acae349e3d1f27568984c57fa2f56d9f0292,e6e6c925c836ad3fcf8cd5f447ecba741f912bfa1639eb1933119c6d181b40dd,95f75e7c7fe64b51dc4c2c6186b09fa0820282a132c04c7c561bbc054a1e2874,95f75e7c7fe64b51dc4c2c6186b09fa0820282a132c04c7c561bbc054a1e2874,gpt3.5,9250d6baf95514e633457d877c8322eda5185db4228126376329f4298e05a6f0
train,416,140,0,346_c38.c,209_c62.c,4e4155e385e08a0b22cad2557d54acae349e3d1f27568984c57fa2f56d9f0292,1e09e4e039fb00243b92661da289de3c697dbd16b3b30a08d18938741307bba2,95f75e7c7fe64b51dc4c2c6186b09fa0820282a132c04c7c561bbc054a1e2874,5b5bde6ec62e5ed12eae7a30821cb7ab7d67cb6752c6a82663dba77712c7e8e1,gpt3.5,988b1d214aa0407dd85db92bf1d351daeca4d71c364858ee5b1a9d953520a3e3
train,140,140,1,209_c62.c,209_c62.c,1e67752087a65061b2f247051cd8cff77c9c80a1d3be9d79dd05c1835234f464,1e09e4e039fb00243b92661da289de3c697dbd16b3b30a08d18938741307bba2,5b5bde6ec62e5ed12eae7a30821cb7ab7d67cb6752c6a82663dba77712c7e8e1,5b5bde6ec62e5ed12eae7a30821cb7ab7d67cb6752c6a82663dba77712c7e8e1,gpt3.5,41d6a9041758443d415c6d637c88145653bca84deec83e39c2331f5246bb9057
train,140,1496,0,209_c62.c,340_c4201.c,1e67752087a65061b2f247051cd8cff77c9c80a1d3be9d79dd05c1835234f464,201660dcda7901efdc1dd370b8b87a588952fac03a372d73807fff419ffc0e60,5b5bde6ec62e5ed12eae7a30821cb7ab7d67cb6752c6a82663dba77712c7e8e1,b3aad55bdf68a18008955934a0a71201009a3b6ea8cca0581fe3eb4bf964b896,gpt3.5,509e9070f65eb9796a67d4e64292ae7f38f4c298ecbd72b736447bc770521a98
train,1496,1496,1,340_c4201.c,340_c4201.c,179515be9fbecf28922d9b0934e7dc491998726111c7f8478bfeb453c5a0ea92,201660dcda7901efdc1dd370b8b87a588952fac03a372d73807fff419ffc0e60,b3aad55bdf68a18008955934a0a71201009a3b6ea8cca0581fe3eb4bf964b896,b3aad55bdf68a18008955934a0a71201009a3b6ea8cca0581fe3eb4bf964b896,gpt3.5,033722965f2c659a9527f85a6373ee543923c13719b5e2b496d73766e0576016
train,1496,436,0,340_c4201.c,350_c498.c,179515be9fbecf28922d9b0934e7dc491998726111c7f8478bfeb453c5a0ea92,de0cb5cb79520b6e3d7e4c189b82a04fdcf0b0004b0f3664e907d5cfbb1a956b,b3aad55bdf68a18008955934a0a71201009a3b6ea8cca0581fe3eb4bf964b896,d327e2dafe0e982857afa9d8e7a26e2d79bb90462546c167e063e0f7aa166268,gpt3.5,97cc9f390972e442b816a92d3db4f17597404519afb54d5a8f511ca8f37ea505
train,436,436,1,350_c498.c,350_c498.c,c0ec19975b9d652cb46fc10d9f036a81ca9c798aacedfea2c3c9436d02d89b93,de0cb5cb79520b6e3d7e4c189b82a04fdcf0b0004b0f3664e907d5cfbb1a956b,d327e2dafe0e982857afa9d8e7a26e2d79bb90462546c167e063e0f7aa166268,d327e2dafe0e982857afa9d8e7a26e2d79bb90462546c167e063e0f7aa166268,gpt3.5,f483ca3fcb0e7dfcab81520cb1f7ad8667889e3b85dda8cb4314775299661015
train,436,492,0,350_c498.c,56_c199.c,c0ec19975b9d652cb46fc10d9f036a81ca9c798aacedfea2c3c9436d02d89b93,e27491aa6da2e8fc477c07cf08bdec8c589cd97ab26ed500eef2748c46c8d32f,d327e2dafe0e982857afa9d8e7a26e2d79bb90462546c167e063e0f7aa166268,ec267a93a1fc0fa3b29b974feb224a4ff5c3a68026e43831595c1b15fa2d70cf,gpt3.5,1569648447794915c49cca6ab86c03c34d655a1db09ccd5684017ffb4ab86102
train,492,492,1,56_c199.c,56_c199.c,3853fd055187f71bbd78005b59383f728dce0439af86dd3e6785b1e6a03fa2ef,e27491aa6da2e8fc477c07cf08bdec8c589cd97ab26ed500eef2748c46c8d32f,ec267a93a1fc0fa3b29b974feb224a4ff5c3a68026e43831595c1b15fa2d70cf,ec267a93a1fc0fa3b29b974feb224a4ff5c3a68026e43831595c1b15fa2d70cf,gpt3.5,f41fc774287d212588fbe3f9f25d01aeecdb3b71fa6a551be6ebe55b3f7eecb5
train,492,28,0,56_c199.c,140_c208.c,3853fd055187f71bbd78005b59383f728dce0439af86dd3e6785b1e6a03fa2ef,98155e7bf55896ce08ced36e655264d2de633008124bd33093505c4c2cb6c427,ec267a93a1fc0fa3b29b974feb224a4ff5c3a68026e43831595c1b15fa2d70cf,7c492ce228f460c025df3dce6324084ba771c6fd325825fd7867111cbcd64f13,gpt3.5,77bf3dda653c795ee37847e36e64d1b3388c0987afaf945234d98acdd1d89d0a
train,28,28,1,140_c208.c,140_c208.c,22c75821ec029ba356357f5be9cbb111635928c46db64db7ed36d15f8239d003,98155e7bf55896ce08ced36e655264d2de633008124bd33093505c4c2cb6c427,7c492ce228f460c025df3dce6324084ba771c6fd325825fd7867111cbcd64f13,7c492ce228f460c025df3dce6324084ba771c6fd325825fd7867111cbcd64f13,gpt3.5,3037cef847cde213d82f15fb428b5eb11e887a97972289c8032619719bf0735b
train,28,392,0,140_c208.c,333_c25.c,22c75821ec029ba356357f5be9cbb111635928c46db64db7ed36d15f8239d003,f4eca8dd13f53b5a08d6f416d8d108f9c3039b04f89cecfa0676de689d3bb898,7c492ce228f460c025df3dce6324084ba771c6fd325825fd7867111cbcd64f13,3c195ca77375bcfa63fbd9770f63d3dd42717dd01e49e8672b3eaa5459973534,gpt3.5,18700b9077ed3f78e5b9874bdf0e7c65094e807c9e87353f8285d168d857e123
train,392,392,1,333_c25.c,333_c25.c,e5c0f4f5eb4b2e0fbc2bc1d2a87ccab9923e3f144fa3d887f1b2e9d2d6f736e2,f4eca8dd13f53b5a08d6f416d8d108f9c3039b04f89cecfa0676de689d3bb898,3c195ca77375bcfa63fbd9770f63d3dd42717dd01e49e8672b3eaa5459973534,3c195ca77375bcfa63fbd9770f63d3dd42717dd01e49e8672b3eaa5459973534,gpt3.5,f78a87c405b5e9c642dacfdaba45c0204f342eeaaaa13a44798649b2044dc230
train,392,404,0,333_c25.c,343_c744.c,e5c0f4f5eb4b2e0fbc2bc1d2a87ccab9923e3f144fa3d887f1b2e9d2d6f736e2,0cc81ce547f5d33ea9f4966715bb608a8eada1648f20ef8ff5d2beed8ba989d4,3c195ca77375bcfa63fbd9770f63d3dd42717dd01e49e8672b3eaa5459973534,ef91707a252b164559b188dee1e2198627a63e869fd44cf6fa5db63e2bd025d0,gpt3.5,236081211e58b133a5fbce9fce35f919808e67d4e8286a464cf6f5ead5427342
train,404,404,1,343_c744.c,343_c744.c,52a70d7be7e0f29bb065117e31d86d8d6db387ff3fb13c43d3e790e511cff2a6,0cc81ce547f5d33ea9f4966715bb608a8eada1648f20ef8ff5d2beed8ba989d4,ef91707a252b164559b188dee1e2198627a63e869fd44cf6fa5db63e2bd025d0,ef91707a252b164559b188dee1e2198627a63e869fd44cf6fa5db63e2bd025d0,gpt3.5,be4eaefbb1b89965cb255ed2f757e4a8682d5faf1bb34f971137058790fc269e
train,404,624,0,343_c744.c,125_c382.c,52a70d7be7e0f29bb065117e31d86d8d6db387ff3fb13c43d3e790e511cff2a6,f58eb03c4f12b313c45da192f5adc0dc2aa73d5952f989fbe15fd7e77dc80a03,ef91707a252b164559b188dee1e2198627a63e869fd44cf6fa5db63e2bd025d0,771de18e446a38b97144815ba829da9da833f9caf93b17f1b7c1ef456aea4e65,gpt3.5,95d5b8a3f019d6a1faa2b83b2d22b879f51a625b4078f0075ef40a8e93d83243
